2019-10-05 04:42:49.142567	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_slims=DNA+binding&assay_title=Control+ChIP-seq&assembly=GRCh38&limit=all
ID	Accession	Assay name	Assay title	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Description	Lab	Project	Status	Files	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Age	Age units	Biosample treatment	Biosample treatment ontology ID	Biosample treatment concentration	Biosample treatment concentration units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR576THU/	ENCSR576THU	ChIP-seq	Control ChIP-seq	Control		sigmoid colon female adult (51 year)	sigmoid colon	Chip-Seq on -human (fragmentation date:Mon Sep 19 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF287ZTK/,/files/ENCFF453QHY/,/files/ENCFF019HKT/,/files/ENCFF174MWM/,/files/ENCFF629CIH/,/files/ENCFF916QVZ/	ENCBS538MFJ	1	1		Homo sapiens	adult	51	year										/replicates/5553fbd2-ed75-495e-9a61-3bed411b6412/
/experiments/ENCSR195ZCD/	ENCSR195ZCD	ChIP-seq	Control ChIP-seq	Control		HepG2	HepG2	ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF769AUI/,/files/ENCFF385XJV/,/files/ENCFF075DIL/,/files/ENCFF430NCQ/,/files/ENCFF326WHX/,/files/ENCFF048XWA/,/files/ENCFF292OHG/,/files/ENCFF307ZRF/,/files/ENCFF642XIO/,/files/ENCFF320OXT/,/files/ENCFF688UTL/,/files/ENCFF193RMX/	ENCBS777STD,ENCBS225ERF	1,2	1		Homo sapiens	child	15	year										/replicates/d4a92b44-49ef-4ec5-bf6d-182813f24876/,/replicates/ef691f73-770e-479d-ac04-2c489ba425aa/
/experiments/ENCSR813QNE/	ENCSR813QNE	ChIP-seq	Control ChIP-seq	Control		foreskin keratinocyte male newborn	foreskin keratinocyte		Joseph Costello, UCSF	Roadmap	released	/files/SRR2172605/,/files/SRR2171877/,/files/ENCFF535HOG/,/files/ENCFF414CJD/,/files/ENCFF845SCG/,/files/ENCFF938ARZ/,/files/ENCFF166ISM/,/files/ENCFF182BXL/,/files/ENCFF459RWE/,/files/ENCFF609FQP/,/files/ENCFF470BVJ/,/files/ENCFF065HFR/	ENCBS293IRA,ENCBS645VVO	1,2	1		Homo sapiens	newborn	unknown											/replicates/d82cb114-9dbd-4ce6-b63d-543111ef8b9b/,/replicates/8ac29ea0-e234-4ea9-b8ba-ce4beb205c4d/
/experiments/ENCSR680EWY/	ENCSR680EWY	ChIP-seq	Control ChIP-seq	Control		iPS-20b	iPS-20b		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF202LZF/,/files/ENCFF225BZG/,/files/ENCFF044VCS/,/files/ENCFF851GKZ/,/files/ENCFF875SMI/,/files/ENCFF079UFW/	ENCBS206WTA	1	1		Homo sapiens	adult	55	year										/replicates/bfe2da64-11ae-4ba7-92b9-0e365f15b71c/
/experiments/ENCSR974LIK/	ENCSR974LIK	ChIP-seq	Control ChIP-seq	Control		CD4-positive, alpha-beta T cell adult	CD4-positive, alpha-beta T cell		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF740VPJ/,/files/ENCFF461UDM/,/files/ENCFF585PWF/,/files/ENCFF793OMH/,/files/ENCFF160NEI/	ENCBS631EUX	1	1		Homo sapiens	adult	unknown											/replicates/b3c68078-1a2c-4711-968f-03168886d983/
/experiments/ENCSR499QIO/	ENCSR499QIO	ChIP-seq	Control ChIP-seq	Control		HEK293 genetically modified using site-specific recombination originated from HEK293	HEK293	Input ChIP-seq on eGFP-ZSCAN4 tagged human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF547QSE/,/files/ENCFF804THN/,/files/ENCFF739DIC/,/files/ENCFF120BDS/,/files/ENCFF125RDY/,/files/ENCFF004ZOO/	ENCBS401QNO	1	1		Homo sapiens	embryonic	unknown											/replicates/2d7532eb-ac3d-4b76-a95c-91cb39099663/
/experiments/ENCSR837ART/	ENCSR837ART	ChIP-seq	Control ChIP-seq	Control		peripheral blood mononuclear cell male adult (27 years)	peripheral blood mononuclear cell		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF731AON/,/files/SRR2172883/,/files/ENCFF299UIO/,/files/ENCFF720WOO/,/files/ENCFF163VRH/,/files/ENCFF904HSX/,/files/ENCFF271ZAT/	ENCBS206BHY	1	1		Homo sapiens	adult	27	year										/replicates/5cabf642-4f14-4a13-ac4c-534b8dcf3d39/
/experiments/ENCSR467YGK/	ENCSR467YGK	ChIP-seq	Control ChIP-seq	Control		prostate gland male adult (54 years)	prostate gland	Chip-Seq on -human (fragmentation date:Sun Oct 30 2016 23:00:00 GMT-0600 (CST)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF920XCV/,/files/ENCFF147IQP/,/files/ENCFF347KKQ/,/files/ENCFF417EUS/,/files/ENCFF836OQZ/,/files/ENCFF286CKM/	ENCBS369BBR	1	1		Homo sapiens	adult	54	year										/replicates/4d565273-bb02-48e1-9598-47ddfe1630af/
/experiments/ENCSR956WYO/	ENCSR956WYO	ChIP-seq	Control ChIP-seq	Control		GM12878	GM12878	ChIP-seq on human GM12878	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF202OMW/,/files/ENCFF349FFX/,/files/ENCFF829GAK/,/files/ENCFF647DBV/,/files/ENCFF518ORR/,/files/ENCFF413OJD/,/files/ENCFF819JLQ/,/files/ENCFF046KKT/,/files/ENCFF666ATR/,/files/ENCFF901CND/,/files/ENCFF592WAL/,/files/ENCFF322NTO/	ENCBS263DSS,ENCBS607NAA	1,2	1		Homo sapiens	adult	unknown											/replicates/a0907474-5e38-44a9-865a-53db87af3936/,/replicates/b4cf0f71-2bb0-4aea-8c3b-e96470dd05a6/
/experiments/ENCSR000DKC/	ENCSR000DKC	ChIP-seq	Control ChIP-seq	Control		K562	K562	Control ChIP-seq matched with ChIP-seq on human K562 eGFP-NR4A1. The White lab used goat anti-GFP antibody to perform ChIP in untagged K562 cells as a background control.	Kevin White, UChicago	ENCODE	released	/files/ENCFF000ZVY/,/files/ENCFF000ZXU/,/files/ENCFF686CFO/,/files/ENCFF713KWF/,/files/ENCFF244GCJ/,/files/ENCFF829QZD/	ENCBS948PVM	2	1	ENCAB000ASW	Homo sapiens	adult	53	year										/replicates/91fb68ce-fd2d-4702-9605-c9edb4800713/
/experiments/ENCSR425TBM/	ENCSR425TBM	ChIP-seq	Control ChIP-seq	Control		subcutaneous abdominal adipose tissue nuclear fraction female adult (81 year)	subcutaneous abdominal adipose tissue		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF808DMU/,/files/ENCFF525FPV/,/files/ENCFF655STS/,/files/ENCFF076MUM/,/files/ENCFF375WMJ/,/files/ENCFF421FUR/	ENCBS031YPO	1	1		Homo sapiens	adult	81	year										/replicates/bee473a0-5368-4c1d-b94c-99e91258635b/
/experiments/ENCSR596DLY/	ENCSR596DLY	ChIP-seq	Control ChIP-seq	Control		mammary epithelial cell female adult (18 years)	mammary epithelial cell		Joseph Costello, UCSF	Roadmap	released	/files/ENCFF781XFX/,/files/SRR2172873/,/files/SRR2172853/,/files/ENCFF739ENQ/,/files/ENCFF267NAE/,/files/ENCFF591CGZ/,/files/ENCFF659GET/,/files/ENCFF745IHH/,/files/ENCFF613PXE/	ENCBS090LBL	1	1,2		Homo sapiens	adult	18	year										/replicates/cfedb825-7460-4b12-bdbc-d48788463fcc/,/replicates/d6145eeb-4bda-437b-8829-e0a835536782/
/experiments/ENCSR538IHE/	ENCSR538IHE	ChIP-seq	Control ChIP-seq	Control		vagina female adult (51 year)	vagina	Chip-Seq on -human (fragmentation date:Sun Oct 30 2016 23:00:00 GMT-0600 (CST)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF654AVJ/,/files/ENCFF241WBG/,/files/ENCFF777BUJ/,/files/ENCFF494BMV/,/files/ENCFF311NUX/,/files/ENCFF977FWU/	ENCBS663CSI	1	1		Homo sapiens	adult	51	year										/replicates/c9d449b8-bf83-4e2c-9492-77fc76689ba9/
/experiments/ENCSR976HZM/	ENCSR976HZM	ChIP-seq	Control ChIP-seq	Control		upper lobe of left lung male adult (37 years)	upper lobe of left lung	Chip-Seq on -human (fragmentation date:Mon Sep 26 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF388FAT/,/files/ENCFF413RZV/,/files/ENCFF327HKG/,/files/ENCFF834KDL/,/files/ENCFF820OLF/,/files/ENCFF462HXY/	ENCBS623YOK	1	1		Homo sapiens	adult	37	year										/replicates/d58f378c-f4b1-47ea-bc2e-fd34b633bfc0/
/experiments/ENCSR915TAF/	ENCSR915TAF	ChIP-seq	Control ChIP-seq	Control		suprapubic skin female adult (51 year)	suprapubic skin	Chip-Seq on -human (fragmentation date:Mon Sep 12 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF534FKH/,/files/ENCFF573BIK/,/files/ENCFF424BTN/,/files/ENCFF608GWQ/,/files/ENCFF046CQF/,/files/ENCFF013XJQ/	ENCBS588FXB	1	1		Homo sapiens	adult	51	year										/replicates/bdc9af46-0d84-4de2-9c22-71efb447a93a/
/experiments/ENCSR972HZL/	ENCSR972HZL	ChIP-seq	Control ChIP-seq	Control		suprapubic skin female adult (51 year)	suprapubic skin	Chip-Seq on -human (fragmentation date:Mon Sep 12 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF804NZY/,/files/ENCFF843ANS/,/files/ENCFF329DOO/,/files/ENCFF501SMY/,/files/ENCFF595RCT/,/files/ENCFF711ZWZ/	ENCBS588FXB	1	1		Homo sapiens	adult	51	year										/replicates/9d1d212c-fbca-4cc2-849a-7746f3ce686e/
/experiments/ENCSR106JXD/	ENCSR106JXD	ChIP-seq	Control ChIP-seq	Control		suprapubic skin female adult (53 years)	suprapubic skin	Chip-Seq on -human (fragmentation date:Wed Sep 07 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF214RDT/,/files/ENCFF353DLW/,/files/ENCFF983ICI/,/files/ENCFF158DHA/,/files/ENCFF675DII/,/files/ENCFF284VSB/	ENCBS540IQT	1	1		Homo sapiens	adult	53	year										/replicates/7790c2f8-b2ab-492d-bc3c-6eec0a88e09b/
/experiments/ENCSR467CRM/	ENCSR467CRM	ChIP-seq	Control ChIP-seq	Control		suprapubic skin male adult (54 years)	suprapubic skin	Chip-Seq on -human (fragmentation date:Mon Sep 12 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF527OHP/,/files/ENCFF502WHI/,/files/ENCFF502UZJ/,/files/ENCFF768NBN/,/files/ENCFF669LRK/,/files/ENCFF511XEA/	ENCBS471QWL	1	1		Homo sapiens	adult	54	year										/replicates/1022f79a-01a4-408f-818e-131afea2595a/
/experiments/ENCSR846VRM/	ENCSR846VRM	ChIP-seq	Control ChIP-seq	Control		tibial nerve male adult (37 years)	tibial nerve	Chip-Seq on -human (fragmentation date:Tue Nov 08 2016 00:00:00 GMT-0600 (CST)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF766JFK/,/files/ENCFF826BIL/,/files/ENCFF850IKG/,/files/ENCFF746RVK/,/files/ENCFF934MHZ/,/files/ENCFF800SVM/	ENCBS182BFY	1	1		Homo sapiens	adult	37	year										/replicates/d324d40f-356a-456e-9af5-8d839e7448a5/
/experiments/ENCSR032SLG/	ENCSR032SLG	ChIP-seq	Control ChIP-seq	Control		vagina female adult (51 year)	vagina	Chip-Seq on -human (fragmentation date:Sun Oct 30 2016 23:00:00 GMT-0600 (CST)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF299YUY/,/files/ENCFF452ZZF/,/files/ENCFF496DGC/,/files/ENCFF207NOU/,/files/ENCFF272RAI/,/files/ENCFF700NLK/	ENCBS663CSI	1	1		Homo sapiens	adult	51	year										/replicates/852ba95a-d4f5-4820-91b9-bb0bd752ef2e/
/experiments/ENCSR185URR/	ENCSR185URR	ChIP-seq	Control ChIP-seq	Control		mesenchymal stem cell female adult and female adult (41 year) and female adult (59 years)	mesenchymal stem cell		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF045EFV/,/files/ENCFF949KAI/,/files/ENCFF340IXP/,/files/ENCFF686NSF/,/files/ENCFF788UGK/,/files/ENCFF535JES/,/files/ENCFF547EMF/,/files/ENCFF674ISL/,/files/ENCFF229AID/,/files/ENCFF739MWA/,/files/ENCFF220MYU/,/files/ENCFF999NFD/,/files/ENCFF111ALY/,/files/ENCFF825QBT/,/files/ENCFF525FVZ/	ENCBS651YMI,ENCBS283AWZ,ENCBS663GWU	2,1,3	1		Homo sapiens	adult	59,41,unknown	year										/replicates/267b83c2-d9fa-4972-9409-4c7c662a7db1/,/replicates/a52dc5a3-e149-42e2-9bae-6e4fc457718b/,/replicates/de35c514-1641-413b-b93b-9022772a4cee/
/experiments/ENCSR664MLM/	ENCSR664MLM	ChIP-seq	Control ChIP-seq	Control		rectal smooth muscle tissue female adult (50 years)	rectal smooth muscle tissue		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF681JWO/,/files/ENCFF535UZX/,/files/ENCFF055CBK/,/files/ENCFF129HAS/,/files/ENCFF052MDP/,/files/ENCFF629YCB/	ENCBS386CBI	1	1		Homo sapiens	adult	50	year										/replicates/fecf228e-f31a-493f-abaa-3f636593ea8e/
/experiments/ENCSR452KMJ/	ENCSR452KMJ	ChIP-seq	Control ChIP-seq	Control		esophagus muscularis mucosa male adult (54 years)	esophagus muscularis mucosa	Chip-Seq on -human (fragmentation date:Mon Sep 12 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF962ZAE/,/files/ENCFF310JWS/,/files/ENCFF928EPC/,/files/ENCFF857IPY/,/files/ENCFF782OBW/,/files/ENCFF230BNN/	ENCBS735VKK	1	1		Homo sapiens	adult	54	year										/replicates/7a372844-a35a-4d2e-9c40-e2ed32c2229c/
/experiments/ENCSR213GWR/	ENCSR213GWR	ChIP-seq	Control ChIP-seq	Control		suprapubic skin male adult (37 years)	suprapubic skin	Chip-Seq on -human (fragmentation date:Wed Sep 07 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF953GZP/,/files/ENCFF067POA/,/files/ENCFF449KUI/,/files/ENCFF326WEF/,/files/ENCFF549SBD/,/files/ENCFF989MBL/	ENCBS090NNK	1	1		Homo sapiens	adult	37	year										/replicates/97311233-a771-4c74-bf34-7c7b7cfb0282/
/experiments/ENCSR000DKS/	ENCSR000DKS	ChIP-seq	Control ChIP-seq	Control		GM10266	GM10266	Control ChIP-seq on human GM10266	Vishwanath Iyer, UTA	ENCODE	released	/files/ENCFF000ROB/,/files/ENCFF000ROD/,/files/ENCFF000RPT/,/files/ENCFF569KIG/,/files/ENCFF080BAM/,/files/ENCFF297IQJ/,/files/ENCFF989ZZO/	ENCBS184AAA	1	1		Homo sapiens	unknown	38	year										/replicates/354b6007-58b9-46b9-8eee-7a2eecc2eb23/
/experiments/ENCSR344CSQ/	ENCSR344CSQ	ChIP-seq	Control ChIP-seq	Control		A549	A549	Control ChIP-seq on A549 cell line treated with 100 nM dexamethasone for 25 mins.	Tim Reddy, Duke	GGR	released	/files/ENCFF509BBO/,/files/ENCFF525NPT/,/files/ENCFF230UPE/,/files/ENCFF720GIV/,/files/ENCFF597BGM/,/files/ENCFF260VTM/	ENCBS090AZM,ENCBS379YBF,ENCBS260OBW	2,3,1	1		Homo sapiens	adult	58	year										/replicates/2abc8de3-8eb7-4d6a-b5a1-bca6f8af281a/,/replicates/e8e97df5-ec13-495b-bb96-c5d49f22dad2/,/replicates/f3ba7cee-3c59-4561-a28d-53260c6f14e8/
/experiments/ENCSR209YCR/	ENCSR209YCR	ChIP-seq	Control ChIP-seq	Control		K562 genetically modified using stable transfection	K562	Input control ChIP-seq on human eGFP-ZNF740 tagged K562 cell line.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF375XFV/,/files/ENCFF406XFM/,/files/ENCFF055UND/,/files/ENCFF990ZOB/,/files/ENCFF783ZDX/,/files/ENCFF680XQR/	ENCBS928AAC	1	1		Homo sapiens	adult	53	year										/replicates/eb145564-862b-41f3-a29b-8ccbe53ff5f0/
/experiments/ENCSR429LAP/	ENCSR429LAP	ChIP-seq	Control ChIP-seq	Control		HEK293 genetically modified using site-specific recombination originated from HEK293	HEK293	Input ChIP-seq on eGFP-SP7 tagged human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF736BPA/,/files/ENCFF595HTZ/,/files/ENCFF084JUL/,/files/ENCFF945YPE/,/files/ENCFF854QOQ/,/files/ENCFF909YLP/	ENCBS387JTD	1	1		Homo sapiens	embryonic	unknown											/replicates/ff90e222-fa5c-47d3-a8cb-d21f05937bd8/
/experiments/ENCSR072ENL/	ENCSR072ENL	ChIP-seq	Control ChIP-seq	Control		common myeloid progenitor, CD34-positive male adult (42 years)	common myeloid progenitor, CD34-positive		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF179EQH/,/files/ENCFF508HKK/,/files/ENCFF852HFM/,/files/ENCFF725ANI/,/files/ENCFF565KJC/,/files/ENCFF494UPD/	ENCBS410CRU	1	1		Homo sapiens	adult	42	year										/replicates/7f2af420-d7a2-4b99-8b61-6cba2b8a5130/
/experiments/ENCSR287HAL/	ENCSR287HAL	ChIP-seq	Control ChIP-seq	Control		lower leg skin female adult (51 year)	lower leg skin	ChIP-seq on human lower leg skin	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF727RJU/,/files/ENCFF841DOK/,/files/ENCFF390DNL/,/files/ENCFF075IXF/,/files/ENCFF299THU/,/files/ENCFF416WIS/	ENCBS207AJN	1	1		Homo sapiens	adult	51	year										/replicates/63d8b62c-ec58-4ff3-9bdc-f833611dc306/
/experiments/ENCSR051VGO/	ENCSR051VGO	ChIP-seq	Control ChIP-seq	Control		upper lobe of left lung male adult (37 years)	upper lobe of left lung	Chip-Seq on -human (fragmentation date:Mon Sep 26 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF435UGQ/,/files/ENCFF434FCG/,/files/ENCFF961IAN/,/files/ENCFF063RMC/,/files/ENCFF095SYO/,/files/ENCFF125PRC/	ENCBS623YOK	1	1		Homo sapiens	adult	37	year										/replicates/949739f7-4693-4351-86d6-b272b6f15fe0/
/experiments/ENCSR009SHE/	ENCSR009SHE	ChIP-seq	Control ChIP-seq	Control		subcutaneous adipose tissue male adult (54 years)	subcutaneous adipose tissue	Chip-Seq on -human (fragmentation date:Tue Aug 30 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF770NPT/,/files/ENCFF911DDV/,/files/ENCFF802FQK/,/files/ENCFF269VXF/,/files/ENCFF448GDG/,/files/ENCFF046ZKX/	ENCBS647IID	1	1		Homo sapiens	adult	54	year										/replicates/18416093-cdd4-4d62-a646-b8374fd72c84/
/experiments/ENCSR770GTP/	ENCSR770GTP	ChIP-seq	Control ChIP-seq	rabbit-IgG-control		HepG2	HepG2	rabbit-IgG-control ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF918GBV/,/files/ENCFF784XSN/,/files/ENCFF002EIA/,/files/ENCFF002EIB/,/files/ENCFF002EIC/,/files/ENCFF002EID/,/files/ENCFF351MRM/,/files/ENCFF491IVG/,/files/ENCFF150LPL/,/files/ENCFF045HFN/,/files/ENCFF275AKX/,/files/ENCFF508JSQ/	ENCBS560TQP,ENCBS716YFX	1,2	1	ENCAB000AOJ	Homo sapiens	child	15	year										/replicates/a5929f5a-15ba-49be-b855-df440846fd6e/,/replicates/e13912e0-3b79-4acf-a08f-d832aa8baf8d/
/experiments/ENCSR475NOQ/	ENCSR475NOQ	ChIP-seq	Control ChIP-seq	Control		thyroid gland female adult (53 years)	thyroid gland		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF512TNG/,/files/ENCFF122IYJ/,/files/ENCFF111TOF/,/files/ENCFF759ROI/,/files/ENCFF562XOM/,/files/ENCFF676ITE/,/files/ENCFF757ZBR/,/files/ENCFF155RHX/,/files/ENCFF054RMF/,/files/ENCFF258VRL/,/files/ENCFF517QKI/,/files/ENCFF277KPM/,/files/ENCFF108SOQ/	ENCBS586UUR	1,2	1		Homo sapiens	adult	53	year										/replicates/b2c8751e-3e32-4704-a33d-96116b74e384/,/replicates/222ca78e-c8a6-47e0-afce-f6872de978d5/
/experiments/ENCSR915QUT/	ENCSR915QUT	ChIP-seq	Control ChIP-seq	Control		gastrocnemius medialis female adult (51 year)	gastrocnemius medialis	ChIP-seq on human gastrocnemius medialis	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF266WQH/,/files/ENCFF321ZBM/,/files/ENCFF670HHP/,/files/ENCFF722MYF/,/files/ENCFF925TIG/,/files/ENCFF543PTH/	ENCBS668EWD	1	1		Homo sapiens	adult	51	year										/replicates/6c1e7a74-dd24-4f86-be50-fe020c53b5fa/
/experiments/ENCSR760PBD/	ENCSR760PBD	ChIP-seq	Control ChIP-seq	Control		HeLa-S3	HeLa-S3	Control ChIP-seq on human HeLa-S3	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF578ZXG/,/files/ENCFF709CCW/,/files/ENCFF774KWS/,/files/ENCFF002EFJ/,/files/ENCFF002EFK/,/files/ENCFF002EFN/,/files/ENCFF002EFO/,/files/ENCFF002EIO/,/files/ENCFF002EIR/,/files/ENCFF231HAE/,/files/ENCFF132FAW/,/files/ENCFF592OJO/,/files/ENCFF961VPD/,/files/ENCFF456PZV/,/files/ENCFF040LFH/,/files/ENCFF240VRC/,/files/ENCFF586NUV/,/files/ENCFF386EWJ/	ENCBS352IHZ,ENCBS748HNU,ENCBS577WSP	1,3,2	1		Homo sapiens	adult	31	year										/replicates/593957ec-92fc-452c-a4b0-fa643bd903b6/,/replicates/0b4e76c0-d1a9-4ae7-94e2-1da9c88f978f/,/replicates/9b7e9a03-32b6-4243-acc0-7c1bf0814362/
/experiments/ENCSR524VNV/	ENCSR524VNV	ChIP-seq	Control ChIP-seq	Control		HepG2	HepG2	Reverse Crosslink Control ChIP-seq on human HepG2 (fragmentation date 06-18-14)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF800GRD/,/files/ENCFF737ELZ/,/files/ENCFF969DYI/,/files/ENCFF456TAB/,/files/ENCFF372RRO/	ENCBS684ULB	11	2		Homo sapiens	child	15	year										/replicates/76fc739b-79f8-4ed9-a485-2131bfbb5929/
/experiments/ENCSR336ZYT/	ENCSR336ZYT	ChIP-seq	Control ChIP-seq	Control		gastroesophageal sphincter male adult (54 years)	gastroesophageal sphincter	Chip-Seq on -human (fragmentation date:Tue Sep 20 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF667MAD/,/files/ENCFF794FIO/,/files/ENCFF665VYT/,/files/ENCFF652WNG/,/files/ENCFF955AEQ/,/files/ENCFF328TRH/	ENCBS046QDK	1	1		Homo sapiens	adult	54	year										/replicates/466e82b4-0c67-404b-95ca-b820595707c6/
/experiments/ENCSR088FBX/	ENCSR088FBX	ChIP-seq	Control ChIP-seq	Control		omental fat pad female adult (51 year)	omental fat pad	Chip-Seq on -human (fragmentation date:Wed Aug 24 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF043BUS/,/files/ENCFF942ZHL/,/files/ENCFF567TUG/,/files/ENCFF082LJH/,/files/ENCFF136JMK/,/files/ENCFF567GSG/	ENCBS731YFH	1	1		Homo sapiens	adult	51	year										/replicates/6b773e6d-e4d6-4167-be8e-e009ea6c3949/
/experiments/ENCSR717TBA/	ENCSR717TBA	ChIP-seq	Control ChIP-seq	Control		transverse colon female adult (53 years)	transverse colon	Chip-Seq on -human (fragmentation date:Wed Aug 24 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF553BIW/,/files/ENCFF092KOU/,/files/ENCFF517VWR/,/files/ENCFF281FVT/,/files/ENCFF018TGS/,/files/ENCFF171XEH/	ENCBS022PBN	1	1		Homo sapiens	adult	53	year										/replicates/dbac0505-b216-4f50-b25f-af95537c05a7/
/experiments/ENCSR949XFR/	ENCSR949XFR	ChIP-seq	Control ChIP-seq	Control		upper lobe of left lung male adult (54 years)	upper lobe of left lung	Chip-Seq on -human (fragmentation date:Mon Sep 26 2016 00:00:00 GMT-0500 (CDT)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF007TGS/,/files/ENCFF472CPZ/,/files/ENCFF071TLI/,/files/ENCFF247ICN/,/files/ENCFF272XNP/,/files/ENCFF535QLE/	ENCBS708WNV	1	1		Homo sapiens	adult	54	year										/replicates/0790ef0e-bff5-456b-970c-362c7ece5fc7/
/experiments/ENCSR510OLN/	ENCSR510OLN	ChIP-seq	Control ChIP-seq	Control		CD4-positive, alpha-beta T cell treated with phorbol 13-acetate 12-myristate , ionomycin	CD4-positive, alpha-beta T cell		Bradley Bernstein, Broad	Roadmap	released	/files/ENCFF636INC/,/files/ENCFF850XFV/,/files/ENCFF719UBC/,/files/ENCFF852FAM/,/files/ENCFF885YAI/,/files/ENCFF900ASE/,/files/ENCFF391JKP/,/files/ENCFF165EHS/,/files/ENCFF617COT/,/files/ENCFF868IKZ/,/files/ENCFF954TXY/,/files/ENCFF915NQY/,/files/ENCFF609VLB/,/files/ENCFF567CGS/,/files/ENCFF738YSN/	ENCBS182XKP,ENCBS061FHJ	1,2	3,1		Homo sapiens	unknown	unknown		phorbol 13-acetate 12-myristate,ionomycin	CHEBI:37537,CHEBI:63954								/replicates/d5277ed1-6c36-4bed-9459-69badfb4c086/,/replicates/3eb02544-89f8-4b8c-9a5c-0189a0138b1a/
/experiments/ENCSR311TCB/	ENCSR311TCB	ChIP-seq	Control ChIP-seq	Control		esophagus squamous epithelium female adult (53 years)	esophagus squamous epithelium	ChIP-seq on human esophagus squamous epithelium	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF186FIL/,/files/ENCFF176XPN/,/files/ENCFF194SNA/,/files/ENCFF734BLH/,/files/ENCFF689DJZ/,/files/ENCFF302FDA/	ENCBS927UKP	1	1		Homo sapiens	adult	53	year										/replicates/64491b96-7925-4f45-b249-53661440418e/
/experiments/ENCSR689LFI/	ENCSR689LFI	ChIP-seq	Control ChIP-seq	Control		prostate gland male adult (37 years)	prostate gland	Chip-Seq on -human (fragmentation date:Sun Oct 30 2016 23:00:00 GMT-0600 (CST)	Richard Myers, HAIB	ENCODE	released	/files/ENCFF245ALB/,/files/ENCFF498AHD/,/files/ENCFF849COH/,/files/ENCFF256EFM/,/files/ENCFF801PHO/,/files/ENCFF112ALH/	ENCBS720KJI	1	1		Homo sapiens	adult	37	year										/replicates/17ebe2c1-6ba8-4e4b-8814-8b6abb5e53e5/
